ID,Revision,Text,Location,Section,Context,Actor,Voice Actor,Old Revision,Old Text,Old Translation,New Translation,Gender,Status,Warnings,Non-critical warnings,Lua Revision: 208412 Assets Revision: 41177
1000022,194283,VSync,CommonLua/Core/EngineOptions.lua(00552),,,,,,VSync,VSync,垂直同步,,OK,,
1000023,194283,Synchronize the game frame rate with the monitor refresh rate,CommonLua/Core/EngineOptions.lua(00552),,options dialog tooltip,,,,Synchronize the game frame rate with the monitor refresh rate,Synchronize the game frame rate with the monitor refresh rate,使幀率和螢幕更新率同步,,OK,,
1000024,194283,Detail Level,CommonLua/Core/EngineOptions.lua(00556),,,,,,Detail Level,Detail Level,細節等級,,OK,,
1000025,194283,Choose a predefined visual quality level,CommonLua/Core/EngineOptions.lua(00556),,options dialog tooltip,,,,Choose a predefined visual quality level,Choose a predefined visual quality level,選擇內定的圖像品質等級,,OK,,
1000492,207343,Dynamic Resolution,CommonLua/Core/EngineOptions.lua(00562),,,,,0,,,動態解析度,,new,,
1000493,207343,Attempt to maintain framerate by dynamically lowering resolution,CommonLua/Core/EngineOptions.lua(00562),,options dialog tooltip,,,0,,,嘗試以動態降低解析度來維持幀率,,new,,
1000488,198919,Choose the scale at which the user interface is being rendered.,CommonLua/Core/EngineOptions.lua(00566),,,,,,,,選擇使用者介面繪製的比例,,OK,,
1000028,194283,Antialiasing,CommonLua/Core/EngineOptions.lua(00569),,,,,,Antialiasing,Antialiasing,反鋸齒,,OK,,
1000029,194283,Choose the method of smoothing for object edges,CommonLua/Core/EngineOptions.lua(00569),,options dialog tooltip,,,,Choose the method of smoothing for object edges,Choose the method of smoothing for object edges,選擇柔化物體邊緣的算法,,OK,,
1000030,194283,Anisotropy,CommonLua/Core/EngineOptions.lua(00572),,,,,,Anisotropy,Anisotropy,材質過濾,,OK,,
1000031,194283,Choose the sharpness of building and terrain textures in the distance,CommonLua/Core/EngineOptions.lua(00572),,options dialog tooltip,,,,Choose the sharpness of building and terrain textures in the distance,Choose the sharpness of building and terrain textures in the distance,選擇遠處建築和地面材質的清晰度,,OK,,
1000032,194283,Visibility Distance,CommonLua/Core/EngineOptions.lua(00575),,,,,,Visibility Distance,Visibility Distance,視野,,OK,,
1000033,194283,Choose the view distance of the game,CommonLua/Core/EngineOptions.lua(00575),,options dialog tooltip,,,,Choose the view distance of the game,Choose the view distance of the game,選擇遊戲的可視距離,,OK,,
1000034,194283,Shading,CommonLua/Core/EngineOptions.lua(00578),,,,,,Shading,Shading,渲染,,OK,,
1000035,194283,Shading quality,CommonLua/Core/EngineOptions.lua(00578),,options dialog tooltip,,,,Shading quality,Shading quality,渲染品質,,OK,,
1000036,194283,Postprocessing,CommonLua/Core/EngineOptions.lua(00581),,,,,,Postprocessing,Postprocessing,後期處理,,OK,,
1000037,194283,Choose the quality of postprocessing,CommonLua/Core/EngineOptions.lua(00581),,options dialog tooltip,,,,Choose the quality of postprocessing,Choose the quality of postprocessing,選擇後期處理的品質,,OK,,
1000480,194913,Vignette,CommonLua/Core/EngineOptions.lua(00584),,,,,,,,漸暈暗角,,OK,,
1000484,195030,Bloom,CommonLua/Core/EngineOptions.lua(00587),,,,,,,,全螢幕泛光,,OK,,
1000485,195716,Enable or disable the bloom effect,CommonLua/Core/EngineOptions.lua(00587),,options dialog tooltip,,,,,,開啟或關閉全螢幕泛光,,OK,,
1000038,194283,Textures,CommonLua/Core/EngineOptions.lua(00590),,,,,,Textures,Textures,材質,,OK,,
1000039,194283,Choose the level of detail for textures,CommonLua/Core/EngineOptions.lua(00590),,options dialog tooltip,,,,Choose the level of detail for textures,Choose the level of detail for textures,選擇材質細節等級,,OK,,
1000040,194283,Shadows,CommonLua/Core/EngineOptions.lua(00593),,,,,,Shadows,Shadows,陰影,,OK,,
1000041,194283,Choose the quality of shadows,CommonLua/Core/EngineOptions.lua(00593),,options dialog tooltip,,,,Choose the quality of shadows,Choose the quality of shadows,選擇陰影品質,,OK,,
1000042,194283,Water Quality,CommonLua/Core/EngineOptions.lua(00596),,,,,,Water Quality,Water Quality,水面品質,,OK,,
1000043,194283,Choose quality of water in the game,CommonLua/Core/EngineOptions.lua(00596),,options dialog tooltip,,,,Choose quality of water in the game,Choose quality of water in the game,選擇水面品質,,OK,,
1000044,194283,Grass,CommonLua/Core/EngineOptions.lua(00599),,,,,,Grass,Grass,草地,,OK,,
1000045,194283,Turn off for better performance,CommonLua/Core/EngineOptions.lua(00599),,options dialog tooltip,,,,Turn off for better performance,Turn off for better performance,關閉以提升效能,,OK,,
1000046,194283,Terrain,CommonLua/Core/EngineOptions.lua(00602),,,,,,Terrain,Terrain,地形,,OK,,
1000047,194283,Choose the terrain quality,CommonLua/Core/EngineOptions.lua(00602),,options dialog tooltip,,,,Choose the terrain quality,Choose the terrain quality,選擇地形品質,,OK,,
1000048,194283,Clouds,CommonLua/Core/EngineOptions.lua(00605),,,,,,Clouds,Clouds,雲層,,OK,,
1000049,194283,Enable or disable the clouds,CommonLua/Core/EngineOptions.lua(00605),,options dialog tooltip,,,,Enable or disable the clouds,Enable or disable the clouds,開啟或關閉雲層,,OK,,
1000050,194283,Cloud Shadows,CommonLua/Core/EngineOptions.lua(00608),,,,,,Cloud Shadows,Cloud Shadows,雲層陰影,,OK,,
1000051,194283,Enable or disable the shadow from the clouds,CommonLua/Core/EngineOptions.lua(00608),,options dialog tooltip,,,,Enable or disable the shadow from the clouds,Enable or disable the shadow from the clouds,開啟或關閉雲層陰影,,OK,,
1000052,194283,Difficulty,CommonLua/Core/EngineOptions.lua(00613),,,,,,Difficulty,Difficulty,難度,,OK,,
1000053,194283,Select the game difficulty level,CommonLua/Core/EngineOptions.lua(00613),,,,,,Select the game difficulty level,Select the game difficulty level,選擇遊戲難度,,OK,,
1000054,194283,Master Volume,CommonLua/Core/EngineOptions.lua(00618),,,,,,Master Volume,Master Volume,主音量,,OK,,
1000055,194283,Set percent for all volumes,CommonLua/Core/EngineOptions.lua(00618),,options dialog tooltip,,,,Set percent for all volumes,Set percent for all volumes,設置全局音量大小,,OK,,
1000056,194283,Sound Effects Volume,CommonLua/Core/EngineOptions.lua(00621),,,,,,Sound Effects Volume,Sound Effects Volume,音效音量,,OK,,
1000057,194283,Set the volume of sound effects,CommonLua/Core/EngineOptions.lua(00621),,options dialog tooltip,,,,Set the volume of sound effects,Set the volume of sound effects,設置音效音量大小,,OK,,
1000058,194283,Voice Volume,CommonLua/Core/EngineOptions.lua(00624),,,,,,Voice Volume,Voice Volume,語音音量,,OK,,
1000059,194283,Set the volume of voice messages,CommonLua/Core/EngineOptions.lua(00624),,options dialog tooltip,,,,Set the volume of voice messages,Set the volume of voice messages,設置語音音量大小,,OK,,
1000060,194283,Music Volume,CommonLua/Core/EngineOptions.lua(00627),,,,,,Music Volume,Music Volume,音樂音量,,OK,,
1000061,194283,Set the volume of the background music,CommonLua/Core/EngineOptions.lua(00627),,options dialog tooltip,,,,Set the volume of the background music,Set the volume of the background music,設置背景音樂音量大小,,OK,,
1000062,194283,Ambience Volume,CommonLua/Core/EngineOptions.lua(00630),,,,,,Ambience Volume,Ambience Volume,環境音量,,OK,,
1000063,194283,Set the volume of the ambient sounds,CommonLua/Core/EngineOptions.lua(00630),,options dialog tooltip,,,,Set the volume of the ambient sounds,Set the volume of the ambient sounds,設置環境音量大小,,OK,,
1000064,194283,Scroll Speed,CommonLua/Core/EngineOptions.lua(00635),,,,,,Scroll Speed,Scroll Speed,捲動速度,,OK,,
1000065,194283,Set the view scrolling speed,CommonLua/Core/EngineOptions.lua(00635),,options dialog tooltip,,,,Set the view scrolling speed,Set the view scrolling speed,設置鏡頭移動速度,,OK,,
1000066,194283,Invert Mouse Wheel,CommonLua/Core/EngineOptions.lua(00638),,,,,,Invert Mouse Wheel,Invert Mouse Wheel,反轉滑鼠滾輪,,OK,,
1000067,194283,Invert the zoom direction of the mouse wheel,CommonLua/Core/EngineOptions.lua(00638),,options dialog tooltip,,,,Invert the zoom direction of the mouse wheel,Invert the zoom direction of the mouse wheel,顛倒滑鼠滾輪的縮放方向,,OK,,
1000068,194283,Invert Look,CommonLua/Core/EngineOptions.lua(00641),,,,,,Invert Look,Invert Look,反轉鏡頭,,OK,,
1000069,194283,Invert the camera tilt direction with the controller,CommonLua/Core/EngineOptions.lua(00641),,options dialog tooltip,,,,Invert the camera tilt direction with the controller,Invert the camera tilt direction with the controller,顛倒手把的鏡頭控制方向,,OK,,
1000070,194283,Invert Rotation,CommonLua/Core/EngineOptions.lua(00644),,,,,,Invert Rotation,Invert Rotation,反轉鏡頭旋轉,,OK,,
1000071,194283,Invert the camera rotation direction,CommonLua/Core/EngineOptions.lua(00644),,options dialog tooltip,,,,Invert the camera rotation direction,Invert the camera rotation direction,顛倒鏡頭的旋轉方向,,OK,,
1000072,194283,Subtitles,CommonLua/Core/EngineOptions.lua(00647),,,,,,Subtitles,Subtitles,字幕,,OK,,
1000073,194283,Display subtitles for in-game video,CommonLua/Core/EngineOptions.lua(00647),,options dialog tooltip,,,,Display subtitles for in-game video,Display subtitles for in-game video,顯示影片字幕,,OK,,
1000494,207343,Voice Chat,CommonLua/Core/EngineOptions.lua(00650),,,,,0,,,麥克風,,new,,
1000495,207343,Enable Steam voice chat,CommonLua/Core/EngineOptions.lua(00650),,options dialog tooltip,,,0,,,啟用Steam語音交談,,new,,
1000074,194283,Colorblind Mode,CommonLua/Core/EngineOptions.lua(00653),,,,,,Colorblind Mode,Colorblind Mode,色盲模式,,OK,,
1000075,194283,Colorblind mode,CommonLua/Core/EngineOptions.lua(00653),,options dialog tooltip,,,,Colorblind mode,Colorblind mode,色盲模式,,OK,,
1000489,198919,Camera Shake,CommonLua/Core/EngineOptions.lua(00656),,,,,,,,鏡頭晃動,,OK,,
1000490,198919,Camera Shake,CommonLua/Core/EngineOptions.lua(00656),,,,,,,,鏡頭晃動,,OK,,
1000076,194283,Brightness,CommonLua/Core/EngineOptions.lua(00659),,,,,,Brightness,Brightness,亮度,,OK,,
1000077,194283,Brightness,CommonLua/Core/EngineOptions.lua(00659),,options dialog tooltip,,,,Brightness,Brightness,亮度,,OK,,
1000078,194283,Effects,CommonLua/Core/EngineOptions.lua(00663),,,,,,Effects,Effects,特效,,OK,,
1000079,194959,Set the level of particle effects for both the hero and the enemies,CommonLua/Core/EngineOptions.lua(00663),,options dialog tooltip,,,,(design)Effects Detail,(design)Effects Detail,設置主角和敵人的粒子特效等級,,OK,,
1000080,194283,Lights,CommonLua/Core/EngineOptions.lua(00666),,,,,,Lights,Lights,光源,,OK,,
1000081,194959,Set the lights to low for better performance,CommonLua/Core/EngineOptions.lua(00666),,options dialog tooltip,,,,(design)Lights Detail,(design)Lights Detail,將光源調暗以提升效能,,OK,,
1000082,194283,Ground Details,CommonLua/Core/EngineOptions.lua(00669),,,,,,Ground Details,Ground Details,地面細節,,OK,,
1000083,194959,Ground details affect certain terrain particles and objects,CommonLua/Core/EngineOptions.lua(00669),,options dialog tooltip,,,,(design)Ground Detail,(design)Ground Detail,地面細節會影響某些地面粒子和物體效果,,OK,,
1000084,194283,Framerate Counter,CommonLua/Core/EngineOptions.lua(00672),,,,,,Framerate Counter,Framerate Counter,更新率計數器,,OK,,
1000085,194959,Set the framerate counter,CommonLua/Core/EngineOptions.lua(00672),,options dialog tooltip,,,,(design)Framerate Counter,(design)Framerate Counter,設置更新率計數器,,OK,,
1000086,194283,Misc,CommonLua/Core/EngineOptions.lua(00678),,,,,,Misc,Misc,雜項,,OK,,
1000087,194283,Pan Up,CommonLua/Core/EngineOptions.lua(00678),,,,,,Pan Up,Pan Up,上移,,OK,,
1000088,194283,Misc,CommonLua/Core/EngineOptions.lua(00679),,,,,,Misc,Misc,雜項,,OK,,
1000089,194283,Pan Down,CommonLua/Core/EngineOptions.lua(00679),,,,,,Pan Down,Pan Down,下移,,OK,,
1000090,194283,Misc,CommonLua/Core/EngineOptions.lua(00680),,,,,,Misc,Misc,雜項,,OK,,
1000091,194283,Pan Left,CommonLua/Core/EngineOptions.lua(00680),,,,,,Pan Left,Pan Left,左移,,OK,,
1000092,194283,Misc,CommonLua/Core/EngineOptions.lua(00681),,,,,,Misc,Misc,雜項,,OK,,
1000093,194283,Pan Right,CommonLua/Core/EngineOptions.lua(00681),,,,,,Pan Right,Pan Right,右移,,OK,,
1000002,194283,Error,CommonLua/Core/autorun.lua(00176),,,,,,Error,Error,錯誤,,OK,,
1000003,194283,You need DirectX 11 and a DirectX 11-capable graphics card to run this game.,CommonLua/Core/autorun.lua(00178),,,,,,You need DirectX 11 and a DirectX 11-capable graphics card to run this game.,You need DirectX 11 and a DirectX 11-capable graphics card to run this game.,你需要安裝DX11及支援DX11的顯示卡以運行本遊戲。,,OK,,
1000004,194283,You need an OpenGL 3.2-capable graphics card to run this game.,CommonLua/Core/autorun.lua(00180),,,,,,You need an OpenGL 3.2-capable graphics card to run this game.,You need an OpenGL 3.2-capable graphics card to run this game.,你需要支援OpenGL 3.2的顯示卡以運行本遊戲。,,OK,,
1000005,194283,Failed to initialize graphics subsystem.,CommonLua/Core/autorun.lua(00182),,,,,,Failed to initialize graphics subsystem.,Failed to initialize graphics subsystem.,無法初始化繪圖子系統。,,OK,,
1000496,207343,"An error has occured: ""<err>/<context>""",CommonLua/Core/error.lua(00007),,,,,0,,,發生錯誤：「<err>/<context>」,,new,,
1000497,207343,Error,CommonLua/Core/error.lua(00009),,,,,0,,,錯誤,,new,,
1000498,207343,Warning,CommonLua/Core/error.lua(00010),,,,,0,,,警告,,new,,
1000154,194283,<arg1>:<arg2>:<arg3>,CommonLua/Core/lib.lua(02275),,Hours:Minutes:Seconds,,,,<arg1>:<arg2>:<arg3>,<arg1>:<arg2>:<arg3>,<arg1>:<arg2>:<arg3>,,OK,,
1000155,194283,<arg1>:<arg2>,CommonLua/Core/lib.lua(02277),,Minutes:Seconds,,,,<arg1>:<arg2>,<arg1>:<arg2>,<arg1>:<arg2>,,OK,,
1000156,194283,",",CommonLua/Core/localization.lua(00408),,thousands separator,,,,",",",",",",,OK,,
1000157,194283,Critical Error,CommonLua/Core/locutils.lua(00002),,,,,,Critical Error,Critical Error,嚴重錯誤,,OK,,
1000158,194283,Unspecified error occurred (code %s1). The game will now close.,CommonLua/Core/locutils.lua(00003),,,,,,Unspecified error occurred (code %s1). The game will now close.,Unspecified error occurred (code %s1). The game will now close.,發生了一個未知錯誤（code %s1）。遊戲即將關閉。,,OK,,
1000159,194283,You need a supported DX11-compatible video card with a recent driver to play this game.,CommonLua/Core/locutils.lua(00004),,,,,,You need a supported DX11-compatible video card with a recent driver to play this game.,You need a supported DX11-compatible video card with a recent driver to play this game.,你需要支援DX11的顯示卡及最新的驅動程式以運行本遊戲。,,OK,,
1000160,194283,Failed to initialize video mode.,CommonLua/Core/locutils.lua(00005),,,,,,Failed to initialize video mode.,Failed to initialize video mode.,無法初始化顯示模式。,,OK,,
1000162,194283,Checking for downloadable content... Please wait.,CommonLua/Dlc.lua(00541),,,,,,Checking for downloadable content... Please wait.,Checking for downloadable content... Please wait.,正在檢查附加下載內容……請稍候。,,OK,,
1000163,194283,A downloadable content file appears to be damaged and cannot be loaded. Please delete it from the Memory section of the Dashboard and download it again.,CommonLua/Dlc.lua(00608),,error_message,,,,A downloadable content file appears to be damaged and cannot be loaded. Please delete it from the Memory section of the Dashboard and download it again.,A downloadable content file appears to be damaged and cannot be loaded. Please delete it from the Memory section of the Dashboard and download it again.,附加下載內容的檔案已損毀無法載入。請從操作面板的記憶體頁將其刪除並重新下載。,,OK,,
1000499,207343,You are signed in as a guest. You will be unable to save any game content until you sign in to a non-guest profile.,CommonLua/Durango/durangoEngine.lua(00033),,,,,0,,,你目前以訪客身分登入。在登入非訪客帳號之前你將不能儲存遊戲。,,new,,
1000613,207343,You are not signed in to a gamer profile. You will be unable to save any game content until you sign in.,CommonLua/Durango/durangoEngine.lua(00088),,,,,0,,,你尚未登入玩家帳號。在登入之前你將不能儲存遊戲。,,new,,
1000500,207343,Some new downloadable content has been installed and will be available after you return to the main menu.,CommonLua/Durango/durangoEngine.lua(00199),,,,,0,,,新附加下載內容已安裝，返回主選單後即可使用。,,new,,
1000615,207343,This account has restricted access to multiplayer.,CommonLua/Durango/durangoEngine.lua(00323),,,,,0,,,此帳號已被限制使用多人遊戲。,,new,,
1000616,207343,This account has been banned from Xbox Live.,CommonLua/Durango/durangoEngine.lua(00325),,,,,0,,,此帳號已被Xbox Live封鎖。,,new,,
1000617,207343,Xbox Live Gold Membership is required to access this feature.,CommonLua/Durango/durangoEngine.lua(00329),,,,,0,,,需要Xbox Live金會員資格才能使用本功能。,,new,,
1000624,207343,The active controller used by <gamer> was disconnected. Please reconnect it in order to continue your game.,CommonLua/Durango/durangoEngine.lua(00706),,,,,0,,,<gamer>使用的手把失去連接，請重新連接手把以繼續遊戲。,,new,,
1000625,207343,The active controller was disconnected. Please reconnect a controller which is not signed in to a gamer profile in order to continue your game.,CommonLua/Durango/durangoEngine.lua(00708),,,,,0,,,手把失去連接，請重新連接尚未登入玩家帳號的手把以繼續遊戲。,,new,,
1000618,207343,Controller disconnected,CommonLua/Durango/durangoEngine.lua(00712),,,,,0,,,手把失去連接,,new,,
1000620,207343,Continue,CommonLua/Durango/durangoEngine.lua(00714),,,,,0,,,繼續,,new,,
1000178,194283,Actions,CommonLua/Editor/luaPropertyEditor.lua(00618),,,,,,Actions,Actions,動作,,OK,,
1000179,194283,&Views,CommonLua/Editor/luaPropertyEditor.lua(00958),,External editor menu,,,,&Views,&Views,檢視(&V),,OK,,
1000180,194283,&Actions,CommonLua/Editor/luaPropertyEditor.lua(00959),,External editor menu,,,,&Actions,&Actions,動作(&A),,OK,,
1000181,194283,&Edit,CommonLua/Editor/luaPropertyEditor.lua(00960),,External editor menu,,,,&Edit,&Edit,編輯(&E),,OK,,
1000182,194283,&Cut,CommonLua/Editor/luaPropertyEditor.lua(00961),,External editor menu,,,,&Cut,&Cut,剪下(&C),,OK,,
1000183,194283,&Copy,CommonLua/Editor/luaPropertyEditor.lua(00962),,External editor menu,,,,&Copy,&Copy,複製(&C),,OK,,
1000184,194283,&Paste,CommonLua/Editor/luaPropertyEditor.lua(00963),,External editor menu,,,,&Paste,&Paste,貼上(&P),,OK,,
1000185,194283,&Duplicate,CommonLua/Editor/luaPropertyEditor.lua(00964),,External editor menu,,,,&Duplicate,&Duplicate,再製(&D),,OK,,
1000186,194283,&Reload,CommonLua/Editor/luaPropertyEditor.lua(00966),,External editor menu,,,,&Reload,&Reload,重新載入(&R),,OK,,
1000187,194283,Refresh,CommonLua/Editor/luaPropertyEditor.lua(00967),,External editor menu,,,,Refresh,Refresh,刷新,,OK,,
1000188,194283,Undo,CommonLua/Editor/luaPropertyEditor.lua(00969),,External editor menu,,,,Undo,Undo,復原,,OK,,
1000189,194283,Redo,CommonLua/Editor/luaPropertyEditor.lua(00970),,External editor menu,,,,Redo,Redo,重作,,OK,,
1000190,194283,&Navigate,CommonLua/Editor/luaPropertyEditor.lua(00971),,External editor menu,,,,&Navigate,&Navigate,瀏覽(&N),,OK,,
1000191,194283,Edit in &New Window,CommonLua/Editor/luaPropertyEditor.lua(00972),,External editor menu,,,,Edit in &New Window,Edit in &New Window,在新視窗中編輯(&N),,OK,,
1000192,194283,&Home,CommonLua/Editor/luaPropertyEditor.lua(00973),,External editor menu,,,,&Home,&Home,主頁(&H),,OK,,
1000193,194283,&Back,CommonLua/Editor/luaPropertyEditor.lua(00974),,External editor menu,,,,&Back,&Back,後退(&B),,OK,,
1000194,194283,&Forward,CommonLua/Editor/luaPropertyEditor.lua(00975),,External editor menu,,,,&Forward,&Forward,前進(&F),,OK,,
1000195,194283,Exit Application,CommonLua/Editor/luaPropertyEditor.lua(00976),,External editor menu,,,,Exit Application,Exit Application,離開應用程式,,OK,,
1000196,194283,Misc,CommonLua/Editor/luaPropertyEditor.lua(00978),,External editor default category,,,,Misc,Misc,雜項,,OK,,
1000197,194283,Home,CommonLua/Editor/luaPropertyEditor.lua(00980),,External editor toolip,,,,Home,Home,主頁,,OK,,
1000198,194283,Previous,CommonLua/Editor/luaPropertyEditor.lua(00981),,External editor toolip,,,,Previous,Previous,上一頁,,OK,,
1000199,194283,Next,CommonLua/Editor/luaPropertyEditor.lua(00982),,External editor toolip,,,,Next,Next,下一頁,,OK,,
1000200,194283,Copy,CommonLua/Editor/luaPropertyEditor.lua(00983),,External editor toolip,,,,Copy,Copy,複製,,OK,,
1000201,194283,Cut,CommonLua/Editor/luaPropertyEditor.lua(00984),,External editor toolip,,,,Cut,Cut,剪下,,OK,,
1000202,194283,Paste,CommonLua/Editor/luaPropertyEditor.lua(00985),,External editor toolip,,,,Paste,Paste,貼上,,OK,,
1000203,194283,Duplicate,CommonLua/Editor/luaPropertyEditor.lua(00986),,External editor toolip,,,,Duplicate,Duplicate,再製,,OK,,
1000212,194283,New Update Available,CommonLua/Network/ContentUpdate.lua(00016),,,,,,New Update Available,New Update Available,有新的更新,,OK,,
1000213,194283,Download & Install,CommonLua/Network/ContentUpdate.lua(00018),,,,,,Download & Install,Download & Install,下載並安裝,,OK,,
1000214,194283,Cancel,CommonLua/Network/ContentUpdate.lua(00019),,,,,,Cancel,Cancel,取消,,OK,,
1000215,194283,Download error,CommonLua/Network/ContentUpdate.lua(00028),,,,,,Download error,Download error,下載錯誤,,OK,,
1000216,194283,"Download failed, please try again later.",CommonLua/Network/ContentUpdate.lua(00028),,,,,,"Download failed, please try again later.","Download failed, please try again later.",下載失敗，請稍候再試。,,OK,,
1000217,194283,Connected to <host>:<port>,CommonLua/Network/NetStatusText.lua(00053),,,,,,Connected to <host>:<port>,Connected to <host>:<port>,已連線到<host>：<port>,,OK,,
1000218,194283," game <game>",CommonLua/Network/NetStatusText.lua(00056),,,,,," game <game>"," game <game>",遊戲<game>,,OK,,
1000219,194283,<newline>sent <events_sent_ps> received <events_received_ps>,CommonLua/Network/NetStatusText.lua(00058),,,,,,<newline>sent <events_sent_ps> received <events_received_ps>,<newline>sent <events_sent_ps> received <events_received_ps>,<newline>發送<events_sent_ps>接收<events_received_ps>,,OK,,
1000220,194283,<newline>Advance limit <advance>(<more>),CommonLua/Network/NetStatusText.lua(00060),,,,,,<newline>Advance limit <advance>(<more>),<newline>Advance limit <advance>(<more>),<newline>提高上限<advance>（<more>）,,OK,,
1000479,194585,Idle,CommonLua/Orbis/orbis.lua(00105),,,,,,Idle,,閒置,,OK,,
1000221,194283,Damaged savegame,CommonLua/Savegame.lua(00356),,,,,,Damaged savegame,Damaged savegame,損毀的存檔,,OK,,
1000222,194283,<arg1> R,CommonLua/UI/Controls/uiColor.lua(00449),,Color Control Red,,,,<arg1> R,<arg1> R,<arg1>R,,OK,,
1000223,194283,<arg1> G,CommonLua/UI/Controls/uiColor.lua(00450),,Color Control Green,,,,<arg1> G,<arg1> G,<arg1>G,,OK,,
1000224,194283,<arg1> B,CommonLua/UI/Controls/uiColor.lua(00451),,Color Control Blue,,,,<arg1> B,<arg1> B,<arg1>B,,OK,,
1000225,194283,On,CommonLua/UI/Controls/uiGamepadSelectValue.lua(00006),,,,,,On,On,開啟,,OK,,
1000226,194283,Off,CommonLua/UI/Controls/uiGamepadSelectValue.lua(00007),,,,,,Off,Off,關閉,,OK,,
1000227,194283,(press any key),CommonLua/UI/Controls/uiHotkey.lua(00088),,,,,,(press any key),(press any key),（按任意鍵）,,OK,,
1000228,194283,None,CommonLua/UI/Controls/uiHotkey.lua(00088),,,,,,None,None,無,,OK,,
1000229,194283,Backspace,CommonLua/UI/Controls/uiHotkey.lua(00181),,key name,,,,Backspace,Backspace,Backspace,,OK,,
1000230,194283,Tab,CommonLua/UI/Controls/uiHotkey.lua(00182),,key name,,,,Tab,Tab,Tab,,OK,,
1000231,194283,Enter,CommonLua/UI/Controls/uiHotkey.lua(00183),,key name,,,,Enter,Enter,Enter,,OK,,
1000232,194283,Shift,CommonLua/UI/Controls/uiHotkey.lua(00184),,key name,,,,Shift,Shift,Shift,,OK,,
1000233,194283,Control,CommonLua/UI/Controls/uiHotkey.lua(00185),,key name,,,,Control,Control,Ctrl,,OK,,
1000234,194283,Alt,CommonLua/UI/Controls/uiHotkey.lua(00186),,key name,,,,Alt,Alt,Alt,,OK,,
1000235,194283,Caps Lock,CommonLua/UI/Controls/uiHotkey.lua(00187),,key name,,,,Caps Lock,Caps Lock,Caps Lock,,OK,,
1000236,194283,Space,CommonLua/UI/Controls/uiHotkey.lua(00188),,key name,,,,Space,Space,空白鍵,,OK,,
1000237,194283,Pageup,CommonLua/UI/Controls/uiHotkey.lua(00189),,key name,,,,Pageup,Pageup,Pageup,,OK,,
1000238,194283,Pagedown,CommonLua/UI/Controls/uiHotkey.lua(00190),,key name,,,,Pagedown,Pagedown,Pagedown,,OK,,
1000239,194283,End,CommonLua/UI/Controls/uiHotkey.lua(00191),,key name,,,,End,End,End,,OK,,
1000240,194283,Home,CommonLua/UI/Controls/uiHotkey.lua(00192),,key name,,,,Home,Home,Home,,OK,,
1000241,194283,Left,CommonLua/UI/Controls/uiHotkey.lua(00193),,key name,,,,Left,Left,←,,OK,,
1000242,194283,Up,CommonLua/UI/Controls/uiHotkey.lua(00194),,key name,,,,Up,Up,↑,,OK,,
1000243,194283,Right,CommonLua/UI/Controls/uiHotkey.lua(00195),,key name,,,,Right,Right,→,,OK,,
1000244,194283,Down,CommonLua/UI/Controls/uiHotkey.lua(00196),,key name,,,,Down,Down,↓,,OK,,
